valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.524,1993,0.129,['2Pac'],0.841,214400,0.5920000000000001,1,3WSiPMmJO5KRudHkB0abIh,0.00238,6,0.299,-12.515,0,Representin' 93,38,1993-02-16,0.273,89.03200000000002
0.404,1982,0.47,['Franco Battiato'],0.545,253027,0.545,0,3lrWDf4tx6MgqXCFfw5mYx,9.16e-05,11,0.106,-8.957,1,Radio Varsavia - Remastered,47,1982,0.0396,163.753
0.627,1966,0.778,['The Blues Project'],0.477,363133,0.409,0,5Hbd5ZazhinrRP6mS5XaR1,0.7020000000000001,2,0.0988,-13.828,0,Flute Thing,23,1966,0.0465,104.72
0.758,1965,0.0304,['The Paul Butterfield Blues Band'],0.405,147027,0.8109999999999999,0,1rdiehJNRh2bxaA2JpbOhz,0.000457,2,0.261,-8.36,1,Look over Yonders Wall,19,1965,0.0691,143.291
0.0658,1986,0.943,['Joe Hisaishi'],0.364,184307,0.13,0,7xEKpelVtLV5Txf4RuVzer,0.447,5,0.148,-19.668,1,Morning in the Slag Ravine,33,1986,0.0553,115.497
0.669,1962,0.479,['Del Shannon'],0.61,166133,0.456,0,6fqI4l7wXqB0rdYHcsyYee,0.0,1,0.166,-6.299,1,The Answer to Everything,33,1962-01-01,0.0271,93.475
0.376,2012,0.0435,"['Ivan Gough', 'Feenixpawl', 'Georgi Kay', 'Axwell']",0.51,185625,0.831,0,2tW2Kn1IGFFVfRVnQE2UaQ,3.14e-06,7,0.346,-4.5139999999999985,0,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,61,2012-05-22,0.0606,128.025
0.0353,1997,0.0712,['Björk'],0.132,272027,0.304,0,242g4wxl3FZvDYA4xYLqre,3.34e-05,11,0.118,-9.39,1,All Is Full of Love,34,1997-09-23,0.0364,100.069
0.291,1985,0.957,['Patsy Cline'],0.424,157533,0.0324,0,5R6519S0QFYgKoSqN7mhmH,1e-06,8,0.369,-21.804,1,Sweet Dreams (Of You),41,1985-10-04,0.0334,82.97200000000002
0.241,1960,0.928,['Dion & The Belmonts'],0.309,135253,0.221,0,1nn7vnsRVVTfjAqZ04oPWU,2.59e-05,2,0.149,-12.315,1,My Day,18,1960-01-01,0.0371,174.87599999999995
0.575,1998,0.996,['OutKast'],0.65,70280,0.467,1,6NqUceA124QO9v5jYv0QCg,0.703,5,0.518,-15.31,1,Nathaniel,37,1998-09-29,0.631,101.221
0.391,1996,0.00155,['TOOL'],0.375,363067,0.682,0,6AioOohg4bQZFA4jIYQQ2r,0.6,0,0.0897,-6.901,0,Forty Six & 2,67,1996-09-17,0.0364,159.231
0.955,1992,0.0805,['The 5 Heartbeats'],0.7959999999999999,162467,0.726,0,1EmmnurRmgGG7LTCHHbxrW,1.05e-06,5,0.247,-9.895,0,Nothing But Love,30,1992-01-01,0.0477,129.513
0.352,1960,0.872,['Malvina Reynolds'],0.489,121400,0.017,0,4uUDoZL1dOAXJsl3RSX1tX,0.0,5,0.07,-20.72,1,Let it Be,14,1960-01-01,0.108,86.725
0.513,2005,0.00342,['Bowling For Soup'],0.405,209187,0.595,0,0oIdGPU9IFlYe1qag6ZHcY,0.0,2,0.29,-4.727,1,...Baby One More Time,44,2005-11-14,0.0354,176.543
0.477,1977,0.461,['James Taylor'],0.748,196640,0.532,0,6Qu0dys3baTmoQ1NPRXEon,8.52e-05,1,0.0757,-9.103,0,Everyday,29,1977,0.0286,102.048
0.383,1994,0.191,['Cirque du Soleil'],0.5670000000000001,348560,0.585,0,3NBwVbWQgGaeitzznzWiyI,3.1e-05,2,0.241,-10.265,0,Alegria,54,1994,0.025,83.931
0.8140000000000001,1992,0.403,['Los Traileros Del Norte'],0.7,185080,0.6890000000000001,0,1kchtVnM8zZJXGgugsHhuL,0.0,5,0.11,-9.198,1,Destapé Otra Botella,38,1992-01-01,0.0705,99.092
0.535,2005,0.0428,['P$C'],0.73,212800,0.483,1,5h21AlYy4mgHfQp9jUAUGi,0.0,0,0.103,-8.959,1,I'm a King,45,2005-08-23,0.327,168.049
0.178,1951,0.983,"['Pietro Mascagni', 'Jussi Björling', 'Nils Grevillius']",0.222,233160,0.313,0,27WfOE1DuC7wkJ6Eop0xc2,0.018,8,0.298,-9.812,0,"Cavalleria rusticana: ""Mamma, mamma!, quel vino è generoso""",0,1951,0.0372,95.347
0.335,1991,0.00135,['Massive Attack'],0.8490000000000001,254520,0.509,0,02XvknCqa2kPcOLdqD9h69,0.135,7,0.118,-10.47,1,Daydreaming - 2012 Mix/Master,46,1991-06-10,0.119,98.345
0.616,1929,0.0103,['Эрих Мария Ремарк'],0.626,171606,0.177,1,6ZhfcI6lSZdkiBArLxAWqy,0.0,8,0.349,-21.44400000000001,1,Часть 116.2 & Часть 117 - На Западном фронте без перемен,0,1929,0.955,171.88299999999995
0.304,2003,0.619,"['Luther Vandross', 'Beyoncé']",0.652,297733,0.292,0,5vagrguhKusDNKj179pu8R,0.0,0,0.174,-9.603,0,The Closer I Get to You (feat. Beyoncé Knowles),49,2003-06-24,0.0467,116.109
0.316,2010,0.00283,['Sabaton'],0.441,247520,0.952,0,5W8Iqq2Wl4yTW2Q6X47v7p,0.000164,9,0.304,-2.765,0,Screaming Eagles,54,2010-05-21,0.0903,167.082
0.72,1962,0.411,['The Miracles'],0.5670000000000001,177040,0.585,0,2NKnwFa0x0JkW2pz4fN1vI,0.0,9,0.129,-5.665,0,Everybody's Gotta Pay Some Dues,13,1962-01-01,0.0326,131.72
0.376,1942,0.981,['Natalino Otto'],0.317,184529,0.0423,0,3QXV9QEjhrZOZyIlZagXSj,0.135,10,0.113,-18.851,1,Tu solamente tu,0,1942-11-23,0.0477,72.185
0.7759999999999999,1948,0.922,['Απόστολος Σταμέλος'],0.508,200774,0.474,0,4zX0a114MiGvnTayTxPRcO,0.923,7,0.0837,-10.018,1,Χειμαριώτικος,0,1948-01-01,0.0455,107.843
0.951,1993,0.652,['Marc Anthony'],0.6829999999999999,326160,0.7809999999999999,0,1ACM4nDDjhWxMhy0WoWG7J,0.00364,2,0.3229999999999999,-7.145,1,Parece Mentira,36,1993-11-09,0.0345,93.85
0.475,1967,0.581,['Bee Gees'],0.446,132360,0.237,0,1WvEr42lxz4P06DlIuYdmr,0.0,9,0.0889,-13.42,0,New York Mining Disaster 1941,49,1967-07-14,0.0761,89.145
0.459,1998,0.0082,['Cher'],0.652,239027,0.917,0,2goLsvvODILDzeeiT4dAoR,0.0,6,0.0509,-6.72,1,Believe,76,1998,0.0548,132.975
0.345,1984,0.0204,['Run–D.M.C.'],0.927,191280,0.7879999999999999,0,7fjxc2JxSx51qrydS7jXTU,7.31e-06,7,0.066,-7.465,1,Jam-Master Jay,36,1984-03-27,0.306,99.114
0.721,2007,0.146,['The Del McCoury Band'],0.677,240667,0.537,0,6jVaZDIbgrc79wAs8qpPXU,0.00151,0,0.235,-8.487,1,1952 Vincent Black Lightning,43,2007-10-30,0.0319,124.768
0.7959999999999999,1929,0.984,"['Francisco Canaro', 'Charlo']",0.7040000000000001,179840,0.379,0,7pENriW3NRoEgt0UxnZG6x,0.0353,9,0.21,-9.62,1,"Te Fuiste... Ja, Ja - Remasterizado",0,1929-10-18,0.284,115.424
0.8079999999999999,1930,0.981,['Ignacio Corsini'],0.6559999999999999,115840,0.256,0,2rJ1Xnvk1C7BRMuaUrIYVH,2.15e-06,5,0.178,-18.322,1,Cuando Era Chiquito - Remasterizado,0,1930-06-21,0.17,84.501
0.279,2003,0.0624,['Linkin Park'],0.545,204173,0.861,0,388kF2viiv8i9aEWIThyGT,0.0,3,0.131,-4.819,0,Easier to Run,50,2003-03-24,0.034,105.017
0.5379999999999999,1989,0.977,"['Andre Kostelanetz', 'New York Philharmonic']",0.371,114107,0.156,0,4Yj5BlxJnOm6wn5DERt1H6,0.664,2,0.194,-14.632,1,Carmen: Habanera - Instrumental,37,1989-11-02,0.0333,135.888
0.711,1993,0.182,['Vicente Fernández'],0.616,167027,0.472,0,6y8iJP2KfqGUNizBgAVRxG,0.0,2,0.278,-6.509,1,El Cantador,47,1993,0.0375,97.417
0.329,1926,0.99,"['Frédéric Chopin', 'Sergei Rachmaninoff']",0.471,104760,0.114,0,7yCTnp1QXyTe6zX6YLi9MB,0.227,4,0.191,-19.861,1,"Valse in E Minor, Op. posth.",0,1926,0.0388,52.614
0.5579999999999999,1992,0.0692,['Beastie Boys'],0.622,256488,0.885,0,4eIfmbGZy21bvnBLHSf7DE,0.0,7,0.211,-6.2620000000000005,1,Pass The Mic - Remastered 2009,48,1992-04-21,0.241,168.149
0.941,1950,0.657,['Manos Koutsaggelidis'],0.439,206267,0.7020000000000001,0,1tm6PiEv0FlteS2LPFPK6c,0.894,9,0.094,-8.943,0,Antiktistos Ikoniou,0,1950-01-01,0.0358,173.623
0.541,1958,0.838,['John Coltrane'],0.44,790600,0.246,0,4aqBUggeyc7Q9R4BvN1tNU,0.00315,0,0.459,-16.805999999999994,1,Black Pearls,8,1958-01-01,0.0616,164.87400000000005
0.503,1980,2.14e-05,['The Damned'],0.358,231747,0.977,0,3meJBJ0EQSQQQqD80tWjdO,0.00677,2,0.158,-6.785,1,Wait for the Blackout,29,1980-01-01,0.127,160.243
0.78,2018,0.452,['Fredo Bang'],0.7659999999999999,167280,0.74,1,079mtESlfnN0BTYsaiEXuY,0.0,5,0.109,-5.706,0,Oouuh,61,2018-07-13,0.0993,154.982
0.7559999999999999,1993,0.0006929999999999,['The The'],0.414,188867,0.8809999999999999,0,7MGMxmXA8Kgf4Qzv5z6ImL,0.732,9,0.348,-5.039,1,Dogs Of Lust,39,1993,0.0328,162.03799999999995
0.352,2016,0.0552,['Angel Olsen'],0.373,202200,0.63,0,5uZLsGY9fknBd5Rxr7AIss,0.0,7,0.107,-5.131,1,Shut Up Kiss Me,61,2016-09-02,0.0461,115.942
0.262,1959,0.8959999999999999,"[""Anita O'Day""]",0.619,174200,0.121,0,4il0mfrmW1vTctxmyyjsXT,7.53e-06,1,0.0945,-15.498,1,My Heart Belongs To Daddy,22,1959-01-01,0.0826,119.837
0.752,1941,0.995,['Suprova Ghosh'],0.536,87213,0.208,0,5UPvapCVfJh2oU4xVB0Ied,0.0199,4,0.6859999999999999,-11.163,1,Aaj Raas Rachaye Banwari,0,1941-12-31,0.037,98.133
0.7829999999999999,1975,0.92,"[""Howlin' Wolf""]",0.685,170867,0.24,0,7f1ccPGgmQ1szoQbNzGnRK,1.56e-05,7,0.111,-15.804,0,I Ain't Superstitious - Single Version,20,1975-01-01,0.0409,138.78799999999998
0.517,1981,0.735,['Grateful Dead'],0.624,387467,0.377,0,17OxLQl2U5MRfszHaHIPrq,0.331,0,0.938,-16.51,1,Oh Babe It Ain't No Lie - Live,30,1981-04-01,0.0361,131.972
0.211,1935,0.925,"['Wolfgang Amadeus Mozart', 'Karl Böhm', 'Staatskapelle Dresden']",0.258,266733,0.282,0,5bvlZWdVhtfGpJBTP798ey,0.4970000000000001,7,0.387,-11.573,1,"Mozart: Die Entführung aus dem Serail, K. 384: Overture to Act 1",0,1935,0.0598,79.62
0.139,1947,0.477,['Charlie Chaplin'],0.269,68068,0.0865,0,33VvL8gOgOg8OgckrJdIgS,0.12,0,0.277,-19.635,1,Finale,0,1947,0.0399,140.618
0.344,1959,0.833,['Javier Solís'],0.446,190173,0.293,0,0JNC7bev7uyIwyRUeReD8q,8.34e-06,5,0.249,-11.113,1,"Mentira, Mentira",17,1959-05-01,0.0308,95.256
0.205,2008,0.000354,['Nickelback'],0.536,252653,0.89,0,06T10fEzN8ZCcqzQZYA184,0.00165,0,0.133,-5.222,1,Gotta Be Somebody,63,2008-10-28,0.0601,115.998
0.965,2013,0.0286,['William Onyeabor'],0.76,479547,0.391,0,6FDGkw2X2Pmp4AaQP8x6mX,0.00691,1,0.0582,-8.73,1,Atomic Bomb,46,2013-10-29,0.0353,116.873
0.934,1991,0.03,['La Mafia'],0.522,209960,0.748,0,41xbMZYu2ccEmUtdL7hGcy,0.016,2,0.0813,-10.675999999999998,1,Mi Llamada,31,1991,0.0498,190.922
0.254,1982,0.645,['José José'],0.326,243933,0.342,0,1QqkrPlXuHOMbDN6G7R03w,0.0,11,0.0789,-13.727,0,El Triste - Nueva Version,26,1982,0.0389,112.244
0.7809999999999999,2003,0.758,['Sean Hayes'],0.758,294587,0.565,0,1YYpBxYsS44GWA8i1mnrI8,9.05e-06,6,0.126,-10.127,1,Rattlesnake Charm,40,2003,0.045,113.595
0.679,2005,0.052,"['Gucci Mane', 'Jeezy', 'Boo']",0.764,283773,0.718,1,1TK07KcIGCUCli3lLx79yW,0.0,10,0.149,-4.618,0,Icy,46,2005,0.0946,92.098
0.569,1941,0.0359,['Mathias Wieman'],0.66,92843,0.00471,0,7fzQJupzCq4JO1woGJ0lXV,0.0,1,0.0727,-29.92,1,Eingang,0,1941-11-01,0.518,84.725
0.715,1998,0.726,['Los Dandys'],0.66,152093,0.525,0,6CtFzFcak77qpA0ll1guMN,1.61e-06,5,0.102,-5.895,1,Gema,61,1998-01-26,0.0268,97.879
0.412,1966,0.0769,['The Supremes'],0.667,151280,0.529,0,2Tt2OKIf4TP4G1kP80wVPR,0.000393,7,0.105,-11.208,1,These Boots Are Made For Walking,39,1966-08-25,0.0459,88.288
0.0392,2001,0.879,['Joe Hisaishi'],0.304,218240,0.0463,0,0id1qkWX2s92QjBJcQZj8r,0.8029999999999999,4,0.0923,-25.773000000000003,0,The Sixth Station,54,2001-07-18,0.0353,77.936
0.578,2000,0.00713,['Mirwais'],0.708,218107,0.644,0,2UqPmkNOAB1z3QzWwXYwkJ,0.754,0,0.0506,-5.9910000000000005,0,Disco Science,47,2000-04-20,0.0462,104.985
0.177,1935,0.993,['Tommy Dorsey'],0.511,216427,0.074,0,2Pxu3y4ITo0fXrxrnjete6,0.948,9,0.0852,-18.529,1,I'm Gettin' Sentimental Over You,4,1935,0.0342,103.744
0.866,1948,0.909,['Yves Montand'],0.725,182107,0.357,0,3mABt6zl85u6BIK1BJaGup,7.37e-06,2,0.175,-12.576,1,Vel' D' Hiv',1,1948-01-01,0.162,140.843
0.0403,1952,0.977,"['Richard Wagner', 'Keilberth', 'Varnay', 'Lorenz', 'Uhde', 'Greindl', 'Modl', 'Siewert', 'Bayreuth Festival Orchestra']",0.173,541600,0.134,0,24YzGsluH9MK1sZkHva4OA,0.000583,4,0.261,-18.05,0,Götterdämmerung : Act 3 :Brünnhild! Ein Freier Kam,0,1952,0.0438,169.518
0.486,1930,0.974,['Αντώνης Διαμαντίδης'],0.385,185200,0.397,0,1BjvlvOZ5eMjl5CP7lgX3m,0.00496,5,0.345,-10.05,1,Τζαβέλαινα,0,1930-01-01,0.0766,104.755
0.135,1962,0.804,"['Antonín Dvořák', 'Leonard Bernstein', 'New York Philharmonic']",0.22,334133,0.182,0,1iqSCGiTdp86oOwDs2gZUj,0.913,8,0.152,-18.781,1,"Slovanic Dances, Op. 46, B. 83: No. 3, Polka",11,1962,0.0349,134.86700000000002
0.15,1965,0.985,['Bob Brookmeyer'],0.377,317933,0.0839,0,1LX2CtpOwnPphgZTCl05Ot,0.21,3,0.104,-17.9,0,Misty,32,1965,0.0356,54.348
0.816,2007,0.506,"['R. Kelly', 'Usher']",0.7170000000000001,252933,0.583,1,6OSmeoh8kXhCfz9WqvzDoJ,0.0,1,0.0821,-5.008,1,Same Girl (with Usher),61,2007-05-25,0.146,139.76
0.219,1970,0.623,"['John Williams', 'London Symphony Orchestra']",0.356,265333,0.354,0,5My95PvNVMMSkgcxv75lvE,0.904,0,0.0975,-14.325,1,"Main Title (From ""Superman"") - Instrumental",35,1970,0.0415,116.248
0.174,1951,0.984,"['Luigi Boccherini', 'János Starker', 'Maximilian Pilzer', 'Castle Hill Orchestra']",0.278,582347,0.188,0,23IcUL0T59PmU7PSPIt5Vi,0.898,10,0.142,-16.8,1,"Cello Concerto in B-Flat Major, G. 483: I. Allegro moderato",0,1951-10-11,0.0372,108.269
0.388,1968,0.909,['Donovan'],0.669,111907,0.18,0,11oKFRto0HOvgwH0vFpm3R,0.324,11,0.102,-20.68,1,A Sunny Day,24,1968-10,0.0673,93.445
0.723,1933,0.985,"['Francisco Canaro', 'Ernesto Fama']",0.782,181000,0.171,0,6Rz6Guf25JHmW2NEUe0PWp,0.00904,8,0.162,-15.233,1,Sonaste Tiburon - Remasterizado,0,1933-01-07,0.223,124.942
0.417,1977,0.923,['Don Williams'],0.518,187053,0.204,0,7465pYLyfAbYV3DyreWNA1,0.361,9,0.125,-18.492,1,I'm Just A Country Boy,36,1977-09-13,0.0351,76.857
0.438,2012,0.112,"['Swedish House Mafia', 'John Martin']",0.612,212862,0.84,0,2V65y3PX4DkRhy1djlxd9p,0.0,11,0.116,-3.145,0,Don't You Worry Child - Radio Edit,78,2012-09-14,0.0509,129.042
0.253,1984,0.989,"['Wolfgang Amadeus Mozart', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields', 'Imogen Cooper', 'Anne Queffélec']",0.384,434427,0.0953,0,5HM1qfRLAx0wchJwsGenaq,0.889,3,0.0514,-24.118,1,"Concerto For Two Pianos, K. 365, 3rd Movement",24,1984-01-01,0.0389,84.277
0.706,1973,0.0774,['Wings'],0.765,203160,0.395,0,715d8L5PwLgywoxlVZhXIT,0.00223,5,0.103,-10.75,0,Bluebird - Remastered 2010,45,1973-12-05,0.0279,88.149
0.4320000000000001,2000,0.81,['Saint Wellesley'],0.439,160899,0.0484,1,4b64WyYP30C36FOTdIMFp9,0.0,7,0.241,-18.169,1,Dysphoria,38,2000,0.0622,83.919
0.35,1974,0.0251,['Suzi Quatro'],0.568,227853,0.94,0,2IvYUTsRCivlheereaqACw,3.77e-05,2,0.177,-6.089,1,Devil Gate Drive,47,1974-10-01,0.203,135.541
0.396,2010,0.254,"['Slim Thug', 'Devin The Dude']",0.653,325613,0.59,1,7mCx9zgZCVYDAdLkXh0MDG,2.37e-06,0,0.0997,-3.856,1,Caddy Music,43,2010-11-30,0.337,178.64700000000005
0.6809999999999999,2006,0.0512,['Hannah Montana'],0.6759999999999999,174120,0.861,0,6Z0F3Mqj7tq1CBZo5qMlUg,0.0,1,0.0613,-3.645,1,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",62,2006-01-01,0.0501,124.031
0.6,1951,0.968,['Machito Orchestra'],0.407,175147,0.346,0,2iyQCZ7PW08e610hw1jDHK,0.784,7,0.151,-13.027,1,Cancion,4,1951-01-01,0.0325,92.083
0.5820000000000001,2014,0.15,['Jacquees'],0.725,291500,0.552,1,3BFrR2hemusNSuiuNWXUqO,0.0,11,0.214,-7.369,0,Come Thru,64,2014-03-25,0.0475,111.996
0.496,1992,9.2e-06,['L7'],0.419,175293,0.916,0,7fxpqs4G8vj3rFYbJnsG7w,0.194,1,0.0751,-8.373,1,Shitlist,49,1992,0.0604,128.98
0.377,1948,0.942,"['Giacomo Puccini', 'Giuseppe Antonicelli', 'Metropolitan Opera Orchestra']",0.504,208973,0.143,0,20QxRGHMZ0D3VRDSfQwSUh,0.0,7,0.268,-19.112,1,"La Bohème: Act I - Timido in gioventù, ora me ne ripago!",0,1948,0.117,118.238
0.904,1953,0.843,['Orchestra du Groupe Folklorique'],0.503,175133,0.7140000000000001,0,0MWcOKnUkVo4z1KchqptM6,0.5539999999999999,3,0.0449,-10.92,1,Mazurka,0,1953-01-01,0.051,133.395
0.82,1963,0.575,['Mary Wells'],0.698,165466,0.335,0,6IL7JqskJ8k1gzZq6e8AAJ,0.0,0,0.106,-16.14,1,Operator,18,1963-01-01,0.0614,126.013
0.599,1930,0.995,['Raquel Meller'],0.655,179467,0.269,0,74I946hocqmDq8lVMqz8Ci,0.0214,10,0.135,-5.716,1,Ay Que Cosas!,0,1930-01-01,0.0829,119.82
0.831,1983,0.303,['Men At Work'],0.6509999999999999,235907,0.8,0,4AKBIfhYc2RSQ1NbL0x2kL,0.0,1,0.349,-3.293,0,Blue for You,34,1983,0.0292,83.462
0.182,2006,8.35e-05,['Shiny Toy Guns'],0.408,270893,0.8740000000000001,0,4AIYKuKYHRsBKWuvpmBt51,0.0,9,0.417,-2.9960000000000004,0,You Are The One,39,2006-01-01,0.0408,141.97799999999995
0.594,1976,0.483,['Rush'],0.222,214893,0.8370000000000001,0,1p9hRNRKVFPuYv0ADlkl1l,6.21e-05,2,0.3670000000000001,-6.49,1,A Passage To Bangkok,48,1976-04-01,0.0794,200.342
0.406,1977,0.821,['Heart'],0.506,171200,0.0631,0,7mwWCHcFu5g6xdfvrAROP3,0.0,0,0.0726,-22.244,1,Cry to Me,28,1977-05-14,0.035,122.899
0.158,1966,0.973,['霜華雪華'],0.309,197293,0.0289,0,6KViQvNaWQ7QL4HsB7jLOb,9.02e-05,10,0.311,-28.134,1,舞伴淚影,27,1966-05-19,0.0458,138.995
0.949,1975,0.0708,['The Temptations'],0.83,216467,0.718,0,6dokyiv4HEy6WWxQCQcOkA,0.00621,6,0.0653,-13.262,1,Happy People,34,1975-01-01,0.0432,119.59
0.85,1991,0.1669999999999999,['Crowded House'],0.747,212373,0.528,0,1oSPStIOjKzNhPqCU1xXVi,0.0,10,0.132,-11.915,1,It's Only Natural,56,1991-01-01,0.0283,116.259
0.477,2019,0.0844,['Ariana Grande'],0.6709999999999999,140693,0.7140000000000001,1,27356GVuMPFWiJSZCragoM,1.48e-06,7,0.0568,-5.3729999999999976,1,make up,68,2019-02-08,0.21,105.137
0.565,1996,0.0738,"['Roger & Zapp', 'Shirley Murdock']",0.7859999999999999,242320,0.371,0,6jhrzkUrJ9KkFEQ67d531k,0.0,0,0.0591,-7.225,1,Chocolate City (feat. Shirley Murdock) - Edit,33,1996-11-19,0.231,176.592
0.401,2008,0.0309,['Deerhunter'],0.579,202640,0.94,0,2SpHd4lGMrJMIQDf92V6VP,0.862,4,0.6559999999999999,-6.89,1,Agoraphobia,54,2008-10-31,0.0375,120.097
0.181,1981,0.267,['Billy Joel'],0.313,304400,0.7979999999999999,0,0FFyHXmFKwzqHXXsrXWhfW,5.710000000000001e-05,2,0.951,-8.422,1,"Miami 2017 (Seen the Lights Go Out on Broadway) - Live at Madison Square Garden, New York, NY - June 1980",33,1981-09-14,0.0588,165.074
0.4270000000000001,1969,0.00624,['Sly & The Family Stone'],0.625,268013,0.922,0,1ONoh5Aag3erFA42iiqYO4,0.00674,0,0.8390000000000001,-8.92,1,"Dance To The Music - Live at The Woodstock Music & Art Fair, August 17, 1969",28,1969,0.0816,139.71200000000002
0.964,1974,0.192,['Robert Palmer'],0.732,159360,0.647,0,3BeVsYUfc3GzI4RqLspBlp,0.123,2,0.135,-12.45,1,Blackmail,25,1974-01-01,0.0368,121.147
0.573,2020,0.055,['Lil Uzi Vert'],0.7709999999999999,224955,0.654,1,56uXDJRCuoS7abX3SkzHKQ,0.0,8,0.214,-6.976,0,Myron,80,2020-03-13,0.298,155.047
0.579,1994,0.0161,['OutKast'],0.691,317507,0.8340000000000001,1,2pMAmZdHfQHyqJCXJbfhK3,0.0,10,0.0559,-5.8020000000000005,0,Southernplayalisticadillacmuzik,53,1994-04-26,0.225,172.387
0.0679,1959,0.569,"['Tomaso Antonio Vitali', 'Jascha Heifetz', 'Richard Ellsasser']",0.17,571773,0.4370000000000001,0,2L2qyEu9XnNd6WqsDdORwb,0.8809999999999999,7,0.513,-9.835,0,Chaconne in G Minor,35,1959,0.0372,80.34899999999998
0.471,2007,0.0075299999999999,['The Goo Goo Dolls'],0.371,213200,0.845,0,0eG5CqXwJpa5MBjYyg1lRm,0.0,8,0.0556,-4.199,1,Slide,55,2007-11-06,0.0399,112.198
0.87,1989,0.591,['Percy Faith & His Orchestra'],0.326,142693,0.326,0,6zwvB879PJSpTyFcg2wwnL,0.918,0,0.494,-15.144,1,"The Theme from ""A Summer Place""",55,1989-06-13,0.0297,186.232
0.162,1952,0.993,"['Franz Schubert', 'Irmgard Seefried', 'Erik Werba']",0.401,280453,0.054,0,2yXGTFpVTfefoKlK3MFvhb,0.00435,11,0.119,-21.301,1,Suleika,0,1952-01-01,0.0533,123.308
0.706,1938,0.804,['Roy Acuff'],0.555,157292,0.506,0,71885ZTZCfhIsyWGuedUGH,1.53e-06,7,0.115,-10.239,1,Freight Train Blues,10,1938,0.147,171.736
0.387,1973,0.0659,['Gladys Knight & The Pips'],0.434,198827,0.421,0,2y9lqa7QhwJ7KhHUUdkTUF,2.19e-06,10,0.189,-10.088,0,Midnight Train to Georgia - Short Version,47,1973,0.0796,177.46
0.7090000000000001,1970,0.528,['Antônio Carlos Jobim'],0.408,325507,0.41,0,08vkLM8DiKJTisZMaEA6bs,0.877,10,0.104,-20.076,0,Brazil - Alternate Take,38,1970,0.0387,96.139
0.585,1939,0.992,"['Francisco Canaro', 'Francisco Amor']",0.337,196800,0.428,0,1jchfELSCtru4XNFYova3D,0.115,11,0.318,-6.5539999999999985,1,Dime Que Sí - Remasterizado,0,1939-01-24,0.0455,173.05700000000004
0.647,1959,0.6559999999999999,['Harry Belafonte'],0.4320000000000001,243213,0.282,0,3s9MUozQ9a1HNGpAc7T3cC,0.0,9,0.672,-13.432,1,Hava Nageela - Live,13,1959-07-01,0.093,154.653
0.476,1946,0.99,"['Johann Sebastian Bach', 'Jascha Heifetz']",0.316,776133,0.0906,0,1VjhQpN707ebYU1WWznu5O,0.8490000000000001,2,0.195,-21.469,0,"Partita No. 2 in D Minor, BWV 1004: V. Chaconne",0,1946,0.0462,142.846
0.598,1975,0.327,['Gary Wright'],0.682,202600,0.294,0,3q4aF4bp248tWr7lAyoFHe,0.0,4,0.126,-15.621,1,Let Out,33,1975,0.0313,101.538
0.7829999999999999,1993,0.0619,"['Guru', 'Roy Ayers']",0.6729999999999999,239067,0.62,0,4bCU6tEbGHQcEwTC3ny2KY,2.9e-06,1,0.0831,-10.63,1,Take A Look (At Yourself),49,1993-01-01,0.051,83.902
0.519,2012,0.175,['Taylor Swift'],0.828,239720,0.64,0,7BT9K9BDqq6HI2oWH5UMZQ,6.14e-05,2,0.0996,-8.248,1,Treacherous - Original Demo Recording,48,2012-10-22,0.0355,109.993
0.977,1951,0.818,['Hermanas Lima'],0.6759999999999999,164507,0.31,0,25fPZ7wO1sVhxIN70BZSu0,0.13,10,0.294,-9.768,1,Mi Cafetal,14,1951,0.0484,140.285
0.43,1957,0.8190000000000001,['Javier Solís'],0.3720000000000001,190467,0.277,0,7zgF29AWqpyCFb5OuXoNWG,0.0040799999999999,11,0.386,-12.392,0,Perdóname Mi Vida,6,1957,0.0352,104.419
0.919,2001,0.000428,['Nickelback'],0.5920000000000001,260827,0.907,1,3K8rbysInYs6bEhMGgm0wh,2.09e-05,7,0.0681,-3.651,1,Never Again,56,2001-09-11,0.0541,135.674
0.511,1983,0.296,['U2'],0.51,333947,0.958,0,5O58wd9NOpNe3Y0MKB0r6j,0.385,10,0.216,-6.537000000000001,0,Surrender - Remastered 2008,28,1983-02-28,0.0569,116.498
0.467,1944,0.993,['Khursheed Bano'],0.385,196786,0.231,0,0YBLdCrbasbEgHKNjYhBuL,0.0185,5,0.259,-9.227,0,Mujhe Shikwa Nahin,0,1944-12-31,0.048,92.432
0.117,1961,0.94,['Donald Byrd'],0.4370000000000001,408387,0.113,0,02rDg3xZg4crus7U6VjCOm,0.879,10,0.171,-13.175,1,Night Flower - Remastered 2003/Rudy Van Gelder Edition,12,1961,0.0302,101.483
0.203,1957,0.974,['The Modern Jazz Quartet'],0.526,612773,0.0384,0,1lx91iTFsJDf9V84LZJpFb,0.11,8,0.1669999999999999,-27.081,1,"Medley: They Say It's Wonderful, How Deep Is the Ocean, I Don't Stand a Ghost of a Chance with You, My Old Flame, Body and Soul",11,1957,0.0512,113.919
